date,value,unit,source_id
1962-01-01,8.71666666663333e-12,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1963-01-01,1.3871666666625001e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1964-01-01,1.4039166666616701e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1965-01-01,1.69566666666417e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1966-01-01,2.09149999999667e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1967-01-01,3.33424999999917e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1968-01-01,3.5e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1969-01-01,3.5e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1970-01-01,3.7916666656666704e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
1971-01-01,4.52166666566667e-11,"ARS (pesos convertibles de 1992, unidad actual) por USD, tipo de cambio oficial, promedio anual de promedios mensuales, serie ya enlazada por el Banco Mundial a traves de las redenominaciones de 1970/1983/1985/1992 (WDI PA.NUS.FCRF, origen IMF IFS, via ronnywang/worldbank snapshot 2013-12)",wb_fcrf_mirror
